7.385,2089,1896,2055,2031,2449,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673
8.4,1896,2055,2031,2449,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830
8.98,2055,2031,2449,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374
7.93,2031,2449,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556
7.015,2449,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456
7.4,4360,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486
8.37,7036,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451
7.495,11730,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723
7.535,14387,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501
6.625,17505,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763
6.92,19091,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127
7.545,21057,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393
7.065,20050,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753
6.655,18637,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124
8.9,17555,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253
8.355,17595,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981
7.08,16312,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720
7.09,18232,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525
7.7,18446,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153
7.125,18204,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558
7.31,17607,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652
9.405,18945,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292
9.585,22208,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551
7.8,21574,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951
6.1,17299,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909
6.73,15515,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442
7.065,13246,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533
7.47,12328,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776
6.33,15342,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462
6.7,18730,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363
5.875,23412,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310
5.995,26340,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346
5.05,27167,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408
5.16,26279,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225
5.425,23392,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423
5.175,21571,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811
5.005,23477,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028
5.84,22612,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290
4.95,21389,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835
4.88,19575,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269
5.625,18165,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526
4.76,14923,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968
4.875,11815,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137
5.28,9024,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928
5.61,7363,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753
5.59,5812,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087
4.375,4559,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881
5.75,3673,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006
4.89,2830,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382
4.375,2374,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676
5.245,2556,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214
5.835,2456,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205
4.975,2486,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849
4.215,4451,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887
4.46,6723,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039
4.99,12501,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132
5.435,14763,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095
5.68,18127,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558
5.205,20393,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298
4.935,20753,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124
5.17,20124,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407
4.975,19253,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379
5.53,17981,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867
5.055,17720,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662
5.515,16525,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447
5.045,18153,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579
5.75,18558,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340
4.99,17652,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760
5.97,17292,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457
5.66,17551,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608
5.92,17951,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913
5.705,17909,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122
4.735,17442,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547
5.31,16533,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267
4.905,14776,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916
5.27,13462,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836
6.135,16363,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985
5.635,19310,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313
5.54,22346,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988
5.395,24408,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181
6.26,26225,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539
5.47,25423,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714
6.35,23811,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079
6.66,22028,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032
5.51,24290,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168
6.195,24835,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514
5.625,24269,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286
5.34,23526,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650
6.62,21968,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850
6.355,20137,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850,23869
7.07,16928,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850,23869,22913
9.21,12753,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850,23869,22913,20850
6.525,10087,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850,23869,22913,20850,16734
6.13,7881,6006,4382,3676,3214,3205,2849,2887,5039,7132,12095,14558,17298,19124,20407,19379,18867,17662,17447,16579,18340,18760,18457,17608,18913,19122,19547,17267,15916,13836,11985,14313,17988,21181,23539,24714,25079,23032,21168,25514,26286,25650,24850,23869,22913,20850,16734,14106
